Shipping_Mode,Delivery_Status,Late_delivery_risk,Days_for_shipping_(real),Days_for_shipment_(scheduled),shipping_date_(DateOrders),Shipping_Date_Key,Shipping_Id
Standard Class,Advance shipping,0,3,4,2016-02-25 13:57:00,20160225,39896
Standard Class,Late delivery,1,5,4,2016-02-27 12:54:00,20160227,39897
Standard Class,Advance shipping,0,2,4,2016-02-24 11:51:00,20160224,39898
First Class,Shipping canceled,0,2,1,2016-02-24 10:06:00,20160224,39899
Second Class,Late delivery,1,6,2,2016-02-28 02:44:00,20160228,39900
Standard Class,Late delivery,1,6,4,2016-02-27 23:14:00,20160227,39901
Standard Class,Shipping on time,0,4,4,2016-02-25 22:32:00,20160225,39902
Second Class,Late delivery,1,6,2,2016-02-27 10:58:00,20160227,39903
Same Day,Shipping on time,0,0,0,2016-02-21 19:49:00,20160221,39904
Standard Class,Late delivery,1,5,4,2016-02-26 01:52:00,20160226,39905
Second Class,Late delivery,1,4,2,2016-02-25 01:31:00,20160225,39906
First Class,Late delivery,1,2,1,2016-02-23 00:28:00,20160223,39907
Standard Class,Late delivery,1,5,4,2016-02-25 20:36:00,20160225,39908
Standard Class,Late delivery,1,5,4,2016-02-25 18:51:00,20160225,39909
Standard Class,Late delivery,1,5,4,2016-02-25 17:06:00,20160225,39910
Standard Class,Shipping on time,0,4,4,2016-02-24 16:45:00,20160224,39911
Standard Class,Late delivery,1,5,4,2016-02-25 15:21:00,20160225,39912
Standard Class,Late delivery,1,6,4,2016-02-26 06:57:00,20160226,39913
Second Class,Late delivery,1,6,2,2016-02-26 01:41:00,20160226,39914
First Class,Late delivery,1,2,1,2016-02-21 21:50:00,20160221,39915
Standard Class,Late delivery,1,6,4,2016-02-25 20:26:00,20160225,39916
Standard Class,Advance shipping,0,2,4,2016-02-21 15:32:00,20160221,39917
Standard Class,Shipping on time,0,4,4,2016-02-23 07:28:00,20160223,39918
Second Class,Shipping on time,0,2,2,2016-02-21 06:46:00,20160221,39919
Second Class,Shipping on time,0,2,2,2016-02-21 05:01:00,20160221,39920
Second Class,Late delivery,1,4,2,2016-02-23 03:58:00,20160223,39921
Standard Class,Advance shipping,0,2,4,2016-02-20 18:30:00,20160220,39922
First Class,Late delivery,1,2,1,2016-02-20 10:48:00,20160220,39923
Standard Class,Shipping canceled,0,2,4,2016-02-20 06:15:00,20160220,39924
Standard Class,Late delivery,1,5,4,2016-02-23 03:48:00,20160223,39925
Standard Class,Shipping on time,0,4,4,2016-02-22 03:27:00,20160222,39926
Standard Class,Late delivery,1,6,4,2016-02-24 02:24:00,20160224,39927
Standard Class,Advance shipping,0,2,4,2016-02-20 00:59:00,20160220,39928
Second Class,Late delivery,1,3,2,2016-02-20 20:05:00,20160220,39929
Same Day,Late delivery,1,1,0,2016-02-18 06:20:00,20160218,39930
Standard Class,Advance shipping,0,2,4,2016-02-19 16:14:00,20160219,39931
Standard Class,Shipping on time,0,4,4,2016-02-21 15:11:00,20160221,39932
Standard Class,Advance shipping,0,3,4,2016-02-20 14:50:00,20160220,39933
Standard Class,Late delivery,1,6,4,2016-02-23 12:23:00,20160223,39934
Second Class,Late delivery,1,5,2,2016-02-22 05:01:00,20160222,39935
Standard Class,Late delivery,1,6,4,2016-02-23 00:07:00,20160223,39936
Standard Class,Late delivery,1,6,4,2016-02-22 18:52:00,20160222,39937
Standard Class,Shipping canceled,0,3,4,2016-02-19 09:03:00,20160219,39938
Standard Class,Late delivery,1,6,4,2016-02-22 06:36:00,20160222,39939
Standard Class,Late delivery,1,6,4,2016-02-22 04:51:00,20160222,39940
Standard Class,Late delivery,1,6,4,2016-02-22 03:06:00,20160222,39941
First Class,Late delivery,1,2,1,2016-02-17 21:08:00,20160217,39942
Standard Class,Advance shipping,0,3,4,2016-02-18 17:17:00,20160218,39943
Standard Class,Late delivery,1,6,4,2016-02-21 16:35:00,20160221,39944
Standard Class,Late delivery,1,5,4,2016-02-20 14:29:00,20160220,39945
Standard Class,Late delivery,1,6,4,2016-02-21 11:20:00,20160221,39946
Second Class,Late delivery,1,6,2,2016-02-21 02:34:00,20160221,39947
Standard Class,Advance shipping,0,3,4,2016-02-18 01:31:00,20160218,39948
Second Class,Shipping canceled,0,2,2,2016-02-17 01:10:00,20160217,39949
Second Class,Late delivery,1,6,2,2016-02-21 00:49:00,20160221,39950
Standard Class,Shipping on time,0,4,4,2016-02-19 00:07:00,20160219,39951
Standard Class,Advance shipping,0,2,4,2016-02-16 21:40:00,20160216,39952
First Class,Late delivery,1,2,1,2016-02-16 20:16:00,20160216,39953
Standard Class,Shipping on time,0,4,4,2016-02-18 13:37:00,20160218,39954
Standard Class,Late delivery,1,6,4,2016-02-20 12:33:00,20160220,39955
Standard Class,Advance shipping,0,3,4,2016-02-17 11:30:00,20160217,39956
Standard Class,Shipping on time,0,4,4,2016-02-18 06:36:00,20160218,39957
Standard Class,Late delivery,1,5,4,2016-02-19 03:27:00,20160219,39958
Standard Class,Advance shipping,0,2,4,2016-02-15 22:54:00,20160215,39959
Standard Class,Late delivery,1,5,4,2016-02-18 20:27:00,20160218,39960
Standard Class,Shipping on time,0,4,4,2016-02-17 20:05:00,20160217,39961
Standard Class,Advance shipping,0,3,4,2016-02-16 19:44:00,20160216,39962
Standard Class,Late delivery,1,6,4,2016-02-19 15:32:00,20160219,39963
Standard Class,Late delivery,1,5,4,2016-02-18 11:41:00,20160218,39964
Second Class,Late delivery,1,5,2,2016-02-18 06:26:00,20160218,39965
Standard Class,Late delivery,1,6,4,2016-02-19 05:02:00,20160219,39966
Standard Class,Advance shipping,0,2,4,2016-02-15 01:52:00,20160215,39967
Standard Class,Shipping on time,0,4,4,2016-02-16 23:04:00,20160216,39968
Standard Class,Shipping on time,0,4,4,2016-02-16 21:19:00,20160216,39969
Second Class,Late delivery,1,3,2,2016-02-15 15:43:00,20160215,39970
Standard Class,Late delivery,1,6,4,2016-02-18 13:16:00,20160218,39971
Standard Class,Late delivery,1,6,4,2016-02-18 11:31:00,20160218,39972
Standard Class,Advance shipping,0,3,4,2016-02-15 06:57:00,20160215,39973
Second Class,Late delivery,1,4,2,2016-02-16 05:33:00,20160216,39974
Standard Class,Late delivery,1,5,4,2016-02-17 00:39:00,20160217,39975
Second Class,Shipping on time,0,2,2,2016-02-13 23:36:00,20160213,39976
Second Class,Late delivery,1,4,2,2016-02-15 20:48:00,20160215,39977
Second Class,Late delivery,1,6,2,2016-02-17 19:45:00,20160217,39978
Standard Class,Advance shipping,0,3,4,2016-02-14 11:41:00,20160214,39979
Standard Class,Advance shipping,0,3,4,2016-02-13 14:40:00,20160213,39980
Second Class,Shipping on time,0,2,2,2016-02-12 09:04:00,20160212,39981
Second Class,Late delivery,1,4,2,2016-02-14 06:15:00,20160214,39982
Standard Class,Late delivery,1,6,4,2016-02-16 05:12:00,20160216,39983
Standard Class,Advance shipping,0,2,4,2016-02-12 02:03:00,20160212,39984
Standard Class,Late delivery,1,6,4,2016-02-15 16:57:00,20160215,39985
Standard Class,Late delivery,1,5,4,2016-02-14 16:36:00,20160214,39986
Standard Class,Shipping on time,0,4,4,2016-02-13 14:29:00,20160213,39987
Standard Class,Late delivery,1,6,4,2016-02-15 06:26:00,20160215,39988
Standard Class,Late delivery,1,6,4,2016-02-15 04:41:00,20160215,39989
Standard Class,Advance shipping,0,2,4,2016-02-11 01:32:00,20160211,39990
Second Class,Shipping on time,0,2,2,2016-02-10 22:02:00,20160210,39991
Second Class,Late delivery,1,3,2,2016-02-11 20:37:00,20160211,39992
Standard Class,Advance shipping,0,2,4,2016-02-10 13:16:00,20160210,39993
Second Class,Shipping on time,0,2,2,2016-02-10 09:46:00,20160210,39994
Standard Class,Advance shipping,0,3,4,2016-02-11 06:37:00,20160211,39995
Standard Class,Advance shipping,0,2,4,2016-02-10 06:16:00,20160210,39996
Standard Class,Advance shipping,0,3,4,2016-02-11 03:06:00,20160211,39997
Standard Class,Advance shipping,0,2,4,2016-02-09 21:30:00,20160209,39998
Standard Class,Advance shipping,0,2,4,2016-02-09 19:45:00,20160209,39999
Standard Class,Late delivery,1,6,4,2016-02-13 19:24:00,20160213,40000
First Class,Late delivery,1,2,1,2016-02-09 14:51:00,20160209,40001
Standard Class,Late delivery,1,5,4,2016-02-12 12:03:00,20160212,40002
Standard Class,Advance shipping,0,3,4,2016-02-09 23:05:00,20160209,40003
First Class,Shipping canceled,0,2,1,2016-02-08 22:23:00,20160208,40004
Standard Class,Shipping canceled,0,3,4,2016-02-09 17:49:00,20160209,40005
Standard Class,Advance shipping,0,2,4,2016-02-08 17:28:00,20160208,40006
Standard Class,Late delivery,1,6,4,2016-02-12 03:07:00,20160212,40007
Standard Class,Shipping on time,0,4,4,2016-02-10 00:39:00,20160210,40008
Second Class,Late delivery,1,6,2,2016-02-11 23:36:00,20160211,40009
Second Class,Late delivery,1,3,2,2016-02-08 20:48:00,20160208,40010
Standard Class,Shipping on time,0,4,4,2016-02-09 19:24:00,20160209,40011
Standard Class,Advance shipping,0,3,4,2016-02-08 15:33:00,20160208,40012
Standard Class,Late delivery,1,5,4,2016-02-10 12:45:00,20160210,40013
First Class,Late delivery,1,2,1,2016-02-07 09:57:00,20160207,40014
Standard Class,Shipping on time,0,4,4,2016-02-09 07:08:00,20160209,40015
Second Class,Late delivery,1,3,2,2016-02-08 05:02:00,20160208,40016
Second Class,Late delivery,1,4,2,2016-02-09 01:53:00,20160209,40017
Standard Class,Late delivery,1,5,4,2016-02-09 19:14:00,20160209,40018
Standard Class,Advance shipping,0,3,4,2016-02-07 18:32:00,20160207,40019
Standard Class,Late delivery,1,6,4,2016-02-10 17:50:00,20160210,40020
Standard Class,Advance shipping,0,2,4,2016-02-06 16:26:00,20160206,40021
Same Day,Late delivery,1,1,0,2016-02-05 03:01:00,20160205,40022
Standard Class,Late delivery,1,6,4,2016-02-10 14:19:00,20160210,40023
Same Day,Late delivery,1,1,0,2016-02-05 00:34:00,20160205,40024
Standard Class,Advance shipping,0,3,4,2016-02-07 11:31:00,20160207,40025
Standard Class,Late delivery,1,5,4,2016-02-09 03:28:00,20160209,40026
Standard Class,Advance shipping,0,2,4,2016-02-06 02:25:00,20160206,40027
First Class,Late delivery,1,2,1,2016-02-05 21:30:00,20160205,40028
First Class,Late delivery,1,2,1,2016-02-05 15:12:00,20160205,40029
First Class,Late delivery,1,2,1,2016-02-05 09:36:00,20160205,40030
Second Class,Late delivery,1,4,2,2016-02-07 06:05:00,20160207,40031
Second Class,Shipping on time,0,2,2,2016-02-05 05:23:00,20160205,40032
Second Class,Late delivery,1,5,2,2016-02-08 02:56:00,20160208,40033
Standard Class,Late delivery,1,6,4,2016-02-08 22:02:00,20160208,40034
Standard Class,Advance shipping,0,3,4,2016-02-05 17:29:00,20160205,40035
Second Class,Late delivery,1,3,2,2016-02-05 15:44:00,20160205,40036
First Class,Shipping canceled,0,2,1,2016-02-04 10:49:00,20160204,40037
Second Class,Late delivery,1,5,2,2016-02-07 09:25:00,20160207,40038
Standard Class,Advance shipping,0,3,4,2016-02-05 08:43:00,20160205,40039
Second Class,Late delivery,1,5,2,2016-02-07 07:40:00,20160207,40040
First Class,Late delivery,1,2,1,2016-02-04 06:58:00,20160204,40041
Second Class,Late delivery,1,6,2,2016-02-08 04:31:00,20160208,40042
Standard Class,Late delivery,1,5,4,2016-02-07 04:10:00,20160207,40043
Standard Class,Shipping on time,0,4,4,2016-02-05 22:34:00,20160205,40044
Second Class,Late delivery,1,5,2,2016-02-06 19:24:00,20160206,40045
First Class,Late delivery,1,2,1,2016-02-03 17:18:00,20160203,40046
Standard Class,Late delivery,1,5,4,2016-02-06 14:09:00,20160206,40047
Standard Class,Late delivery,1,5,4,2016-02-06 08:54:00,20160206,40048
Standard Class,Advance shipping,0,2,4,2016-02-03 02:35:00,20160203,40049
Standard Class,Shipping on time,0,4,4,2016-02-05 01:32:00,20160205,40050
Second Class,Late delivery,1,6,2,2016-02-06 22:44:00,20160206,40051
Same Day,Late delivery,1,1,0,2016-02-01 09:20:00,20160201,40052
Standard Class,Late delivery,1,5,4,2016-02-05 20:38:00,20160205,40053
First Class,Late delivery,1,2,1,2016-02-02 17:50:00,20160202,40054
Standard Class,Shipping on time,0,4,4,2016-02-04 16:47:00,20160204,40055
Standard Class,Advance shipping,0,3,4,2016-02-03 16:26:00,20160203,40056
Standard Class,Late delivery,1,5,4,2016-02-05 08:22:00,20160205,40057
First Class,Late delivery,1,2,1,2016-02-02 06:37:00,20160202,40058
Standard Class,Shipping canceled,0,2,4,2016-02-02 05:34:00,20160202,40059
Second Class,Late delivery,1,4,2,2016-02-03 23:16:00,20160203,40060
Standard Class,Advance shipping,0,3,4,2016-02-02 22:55:00,20160202,40061
Standard Class,Late delivery,1,6,4,2016-02-05 22:13:00,20160205,40062
Standard Class,Late delivery,1,5,4,2016-02-04 20:07:00,20160204,40063
Second Class,Late delivery,1,4,2,2016-02-03 18:01:00,20160203,40064
First Class,Late delivery,1,2,1,2016-02-01 15:54:00,20160201,40065
Second Class,Shipping on time,0,2,2,2016-02-01 15:33:00,20160201,40066
Second Class,Late delivery,1,5,2,2016-02-04 14:51:00,20160204,40067
Standard Class,Shipping on time,0,4,4,2016-02-03 14:30:00,20160203,40068
Standard Class,Advance shipping,0,2,4,2016-02-01 13:48:00,20160201,40069
Second Class,Shipping canceled,0,2,2,2016-02-01 12:03:00,20160201,40070
Standard Class,Late delivery,1,5,4,2016-02-04 11:21:00,20160204,40071
Second Class,Late delivery,1,5,2,2016-02-04 09:36:00,20160204,40072
Same Day,Shipping on time,0,0,0,2016-01-30 20:12:00,20160130,40073
Standard Class,Shipping on time,0,4,4,2016-02-03 02:15:00,20160203,40074
Standard Class,Advance shipping,0,3,4,2016-02-01 20:38:00,20160201,40075
Standard Class,Advance shipping,0,2,4,2016-01-31 20:17:00,20160131,40076
First Class,Late delivery,1,2,1,2016-01-31 16:47:00,20160131,40077
Standard Class,Late delivery,1,5,4,2016-02-03 16:05:00,20160203,40078
Second Class,Late delivery,1,4,2,2016-02-02 06:58:00,20160202,40079
Standard Class,Advance shipping,0,2,4,2016-01-31 06:16:00,20160131,40080
First Class,Late delivery,1,2,1,2016-01-31 02:25:00,20160131,40081
First Class,Late delivery,1,2,1,2016-01-31 01:22:00,20160131,40082
Standard Class,Late delivery,1,5,4,2016-02-03 00:19:00,20160203,40083
Standard Class,Late delivery,1,5,4,2016-02-02 20:49:00,20160202,40084
Standard Class,Shipping on time,0,4,4,2016-02-01 11:42:00,20160201,40085
First Class,Late delivery,1,2,1,2016-01-30 10:39:00,20160130,40086
Standard Class,Late delivery,1,6,4,2016-02-03 08:54:00,20160203,40087
Standard Class,Shipping on time,0,4,4,2016-02-01 08:12:00,20160201,40088
Standard Class,Late delivery,1,5,4,2016-02-02 05:03:00,20160202,40089
Second Class,Late delivery,1,3,2,2016-01-31 02:36:00,20160131,40090
First Class,Late delivery,1,2,1,2016-01-29 17:29:00,20160129,40091
First Class,Late delivery,1,2,1,2016-01-29 16:05:00,20160129,40092
Standard Class,Late delivery,1,6,4,2016-02-02 11:53:00,20160202,40093
Standard Class,Advance shipping,0,3,4,2016-01-30 10:50:00,20160130,40094
Same Day,Shipping on time,0,0,0,2016-01-27 21:47:00,20160127,40095
Standard Class,Advance shipping,0,2,4,2016-01-29 01:43:00,20160129,40096
Standard Class,Advance shipping,0,3,4,2016-01-30 00:19:00,20160130,40097
Second Class,Late delivery,1,3,2,2016-01-29 22:34:00,20160129,40098
Standard Class,Late delivery,1,6,4,2016-02-01 18:22:00,20160201,40099
Standard Class,Late delivery,1,6,4,2016-02-01 16:37:00,20160201,40100
Standard Class,Shipping on time,0,4,4,2016-01-30 15:55:00,20160130,40101
Standard Class,Advance shipping,0,3,4,2016-01-29 15:34:00,20160129,40102
Standard Class,Late delivery,1,5,4,2016-01-31 09:15:00,20160131,40103
Standard Class,Shipping on time,0,4,4,2016-01-30 08:54:00,20160130,40104
Standard Class,Shipping on time,0,4,4,2016-01-30 05:24:00,20160130,40105
Second Class,Shipping on time,0,2,2,2016-01-28 04:42:00,20160128,40106
Second Class,Late delivery,1,4,2,2016-01-30 03:39:00,20160130,40107
First Class,Late delivery,1,2,1,2016-01-27 20:39:00,20160127,40108
Standard Class,Advance shipping,0,2,4,2016-01-27 18:11:00,20160127,40109
Second Class,Late delivery,1,6,2,2016-01-31 16:05:00,20160131,40110
Standard Class,Advance shipping,0,2,4,2016-01-27 09:26:00,20160127,40111
Standard Class,Late delivery,1,5,4,2016-01-30 08:44:00,20160130,40112
Standard Class,Shipping on time,0,4,4,2016-01-28 23:37:00,20160128,40113
Standard Class,Advance shipping,0,2,4,2016-01-26 14:10:00,20160126,40114
Standard Class,Late delivery,1,6,4,2016-01-30 13:49:00,20160130,40115
Second Class,Shipping on time,0,2,2,2016-01-26 08:55:00,20160126,40116
Second Class,Late delivery,1,5,2,2016-01-28 21:42:00,20160128,40117
Standard Class,Advance shipping,0,2,4,2016-01-24 18:22:00,20160124,40118
Standard Class,Advance shipping,0,3,4,2016-01-25 13:28:00,20160125,40119
Standard Class,Late delivery,1,5,4,2016-01-27 10:40:00,20160127,40120
First Class,Late delivery,1,2,1,2016-01-24 09:58:00,20160124,40121
First Class,Late delivery,1,2,1,2016-01-24 09:16:00,20160124,40122
Standard Class,Late delivery,1,6,4,2016-01-28 04:00:00,20160128,40123
First Class,Late delivery,1,2,1,2016-01-24 01:12:00,20160124,40124
Standard Class,Late delivery,1,5,4,2016-01-26 17:09:00,20160126,40125
Standard Class,Late delivery,1,5,4,2016-01-26 08:23:00,20160126,40126
Standard Class,Late delivery,1,5,4,2016-01-26 04:53:00,20160126,40127
Standard Class,Advance shipping,0,2,4,2016-01-22 22:35:00,20160122,40128
Standard Class,Advance shipping,0,2,4,2016-01-22 19:04:00,20160122,40129
Standard Class,Late delivery,1,6,4,2016-01-26 18:43:00,20160126,40130
Standard Class,Advance shipping,0,2,4,2016-01-22 15:34:00,20160122,40131
First Class,Late delivery,1,2,1,2016-01-22 12:04:00,20160122,40132
Second Class,Late delivery,1,3,2,2016-01-23 10:40:00,20160123,40133
Standard Class,Advance shipping,0,2,4,2016-01-22 08:34:00,20160122,40134
Standard Class,Shipping on time,0,4,4,2016-01-24 07:31:00,20160124,40135
Standard Class,Shipping on time,0,4,4,2016-01-24 04:01:00,20160124,40136
Standard Class,Advance shipping,0,2,4,2016-01-22 03:19:00,20160122,40137
Second Class,Shipping on time,0,2,2,2016-01-22 01:33:00,20160122,40138
Second Class,Late delivery,1,5,2,2016-01-24 21:21:00,20160124,40139
Standard Class,Advance shipping,0,2,4,2016-01-21 16:48:00,20160121,40140
Second Class,Late delivery,1,4,2,2016-01-23 14:00:00,20160123,40141
Second Class,Late delivery,1,3,2,2016-01-22 13:39:00,20160122,40142
Standard Class,Shipping canceled,0,3,4,2016-01-22 01:23:00,20160122,40143
Standard Class,Late delivery,1,6,4,2016-01-25 00:41:00,20160125,40144
Standard Class,Shipping on time,0,4,4,2016-01-22 23:59:00,20160122,40145
Standard Class,Advance shipping,0,3,4,2016-01-21 23:38:00,20160121,40146
First Class,Late delivery,1,2,1,2016-01-20 12:04:00,20160120,40147
Standard Class,Late delivery,1,6,4,2016-01-24 07:10:00,20160124,40148
Standard Class,Advance shipping,0,2,4,2016-01-20 04:01:00,20160120,40149
Standard Class,Shipping on time,0,4,4,2016-01-21 21:42:00,20160121,40150
Second Class,Late delivery,1,6,2,2016-01-23 20:39:00,20160123,40151
Standard Class,Advance shipping,0,3,4,2016-01-20 19:36:00,20160120,40152
Standard Class,Late delivery,1,6,4,2016-01-23 17:09:00,20160123,40153
Standard Class,Late delivery,1,5,4,2016-01-22 15:03:00,20160122,40154
Second Class,Late delivery,1,6,2,2016-01-23 08:24:00,20160123,40155
Standard Class,Late delivery,1,6,4,2016-01-23 04:53:00,20160123,40156
Standard Class,Advance shipping,0,2,4,2016-01-18 23:59:00,20160118,40157
Standard Class,Late delivery,1,5,4,2016-01-21 23:17:00,20160121,40158
Standard Class,Late delivery,1,5,4,2016-01-21 21:32:00,20160121,40159
Standard Class,Advance shipping,0,2,4,2016-01-18 20:29:00,20160118,40160
Standard Class,Advance shipping,0,2,4,2016-01-18 18:44:00,20160118,40161
Standard Class,Late delivery,1,5,4,2016-01-21 18:02:00,20160121,40162
Standard Class,Advance shipping,0,2,4,2016-01-18 13:28:00,20160118,40163
First Class,Late delivery,1,2,1,2016-01-18 11:22:00,20160118,40164
Second Class,Late delivery,1,4,2,2016-01-20 01:55:00,20160120,40165
Same Day,Late delivery,1,1,0,2016-01-16 10:04:00,20160116,40166
Standard Class,Shipping on time,0,4,4,2016-01-19 20:39:00,20160119,40167
Second Class,Late delivery,1,3,2,2016-01-18 18:33:00,20160118,40168
Standard Class,Late delivery,1,5,4,2016-01-20 08:45:00,20160120,40169
First Class,Late delivery,1,2,1,2016-01-17 05:36:00,20160117,40170
